source_path,relative_path,file_name,extension,dataset_group,class_label,specimen,sample_id,marker,dilution,magnification,image_index,replicate_or_position,parse_confidence,parsed_pattern,recommended_split_group,recommended_train_path,size_mb,modified_time,notes
E:\data\sy2part123\肿瘤SK类皮下TCR_RFP序号1X20_9.tif,sy2part123\肿瘤SK类皮下TCR_RFP序号1X20_9.tif,肿瘤SK类皮下TCR_RFP序号1X20_9.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号1__20x,肿瘤SK类皮下,序号1,TCR_RFP,,20x,9,9,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号1__20x\肿瘤SK类皮下TCR_RFP序号1X20_9.tif,25.08,2026-03-28T07:15:22.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_1.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_1.tif,肿瘤sk类皮下TCR-REF3X20_1.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,1,1,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_1.tif,24.82,2026-03-28T06:50:08.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_10.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_10.tif,肿瘤sk类皮下TCR-REF3X20_10.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,10,10,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_10.tif,27.2,2026-03-28T06:53:42.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_11.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_11.tif,肿瘤sk类皮下TCR-REF3X20_11.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,11,11,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_11.tif,27.15,2026-03-28T06:54:28.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_12.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_12.tif,肿瘤sk类皮下TCR-REF3X20_12.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,12,12,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_12.tif,26.76,2026-03-28T06:54:44.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_13.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_13.tif,肿瘤sk类皮下TCR-REF3X20_13.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,13,13,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_13.tif,26.43,2026-03-28T06:54:58.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_14.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_14.tif,肿瘤sk类皮下TCR-REF3X20_14.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,14,14,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_14.tif,27.03,2026-03-28T06:55:16.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_15.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_15.tif,肿瘤sk类皮下TCR-REF3X20_15.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,15,15,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_15.tif,26.58,2026-03-28T06:55:32.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_16.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_16.tif,肿瘤sk类皮下TCR-REF3X20_16.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,16,16,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_16.tif,27.11,2026-03-28T06:55:48.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_17.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_17.tif,肿瘤sk类皮下TCR-REF3X20_17.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,17,17,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_17.tif,26.27,2026-03-28T06:56:16.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_18.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_18.tif,肿瘤sk类皮下TCR-REF3X20_18.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,18,18,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_18.tif,26.21,2026-03-28T06:56:32.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_19.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_19.tif,肿瘤sk类皮下TCR-REF3X20_19.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,19,19,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_19.tif,25.15,2026-03-28T06:56:54.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_2.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_2.tif,肿瘤sk类皮下TCR-REF3X20_2.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,2,2,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_2.tif,27.19,2026-03-28T06:51:02.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_20.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_20.tif,肿瘤sk类皮下TCR-REF3X20_20.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,20,20,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_20.tif,25.28,2026-03-28T06:57:10.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_3.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_3.tif,肿瘤sk类皮下TCR-REF3X20_3.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,3,3,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_3.tif,27.6,2026-03-28T06:51:28.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_4.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_4.tif,肿瘤sk类皮下TCR-REF3X20_4.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,4,4,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_4.tif,28.32,2026-03-28T06:51:46.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_5.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_5.tif,肿瘤sk类皮下TCR-REF3X20_5.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,5,5,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_5.tif,27.08,2026-03-28T06:52:02.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_6.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_6.tif,肿瘤sk类皮下TCR-REF3X20_6.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,6,6,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_6.tif,25.01,2026-03-28T06:52:18.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_7.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_7.tif,肿瘤sk类皮下TCR-REF3X20_7.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,7,7,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_7.tif,25.68,2026-03-28T06:52:38.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_8.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_8.tif,肿瘤sk类皮下TCR-REF3X20_8.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,8,8,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_8.tif,25.91,2026-03-28T06:52:52.000Z,
E:\data\sy2part123\肿瘤sk类皮下TCR-REF3X20_9.tif,sy2part123\肿瘤sk类皮下TCR-REF3X20_9.tif,肿瘤sk类皮下TCR-REF3X20_9.tif,.tif,sy2part123,肿瘤sk类皮下__TCR_REF__序号3__20x,肿瘤sk类皮下,序号3,TCR_REF,,20x,9,9,high,sy2_specimen_marker_sequence_magnification,肿瘤sk类皮下,dataset_by_class\肿瘤sk类皮下__TCR_REF__序号3__20x\肿瘤sk类皮下TCR-REF3X20_9.tif,27.3,2026-03-28T06:53:06.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_1.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_1.tif,肿瘤SK类皮下TCRRFP序号2X20_1.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,1,1,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_1.tif,26.42,2026-03-28T07:31:00.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_10.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_10.tif,肿瘤SK类皮下TCRRFP序号2X20_10.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,10,10,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_10.tif,26.35,2026-03-28T07:33:04.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_11.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_11.tif,肿瘤SK类皮下TCRRFP序号2X20_11.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,11,11,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_11.tif,26.18,2026-03-28T07:33:16.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_12.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_12.tif,肿瘤SK类皮下TCRRFP序号2X20_12.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,12,12,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_12.tif,25.01,2026-03-28T07:33:26.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_13.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_13.tif,肿瘤SK类皮下TCRRFP序号2X20_13.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,13,13,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_13.tif,25.95,2026-03-28T07:33:38.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_14.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_14.tif,肿瘤SK类皮下TCRRFP序号2X20_14.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,14,14,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_14.tif,26.37,2026-03-28T07:33:50.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_15.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_15.tif,肿瘤SK类皮下TCRRFP序号2X20_15.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,15,15,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_15.tif,26.43,2026-03-28T07:34:04.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_16.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_16.tif,肿瘤SK类皮下TCRRFP序号2X20_16.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,16,16,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_16.tif,26.6,2026-03-28T07:34:14.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_17.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_17.tif,肿瘤SK类皮下TCRRFP序号2X20_17.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,17,17,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_17.tif,27.63,2026-03-28T07:34:38.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_18.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_18.tif,肿瘤SK类皮下TCRRFP序号2X20_18.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,18,18,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_18.tif,25.96,2026-03-28T07:34:48.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_19.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_19.tif,肿瘤SK类皮下TCRRFP序号2X20_19.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,19,19,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_19.tif,25.95,2026-03-28T07:34:58.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_2.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_2.tif,肿瘤SK类皮下TCRRFP序号2X20_2.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,2,2,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_2.tif,26.32,2026-03-28T07:31:12.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_20.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_20.tif,肿瘤SK类皮下TCRRFP序号2X20_20.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,20,20,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_20.tif,24.66,2026-03-28T07:35:12.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_3.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_3.tif,肿瘤SK类皮下TCRRFP序号2X20_3.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,3,3,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_3.tif,26.23,2026-03-28T07:31:26.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_4.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_4.tif,肿瘤SK类皮下TCRRFP序号2X20_4.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,4,4,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_4.tif,24.47,2026-03-28T07:31:38.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_5.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_5.tif,肿瘤SK类皮下TCRRFP序号2X20_5.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,5,5,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_5.tif,25.64,2026-03-28T07:31:48.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_6.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_6.tif,肿瘤SK类皮下TCRRFP序号2X20_6.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,6,6,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_6.tif,26.92,2026-03-28T07:32:18.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_7.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_7.tif,肿瘤SK类皮下TCRRFP序号2X20_7.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,7,7,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_7.tif,25.14,2026-03-28T07:32:28.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_8.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_8.tif,肿瘤SK类皮下TCRRFP序号2X20_8.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,8,8,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_8.tif,26.74,2026-03-28T07:32:42.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号2X20_9.tif,sy2part123\肿瘤SK类皮下TCRRFP序号2X20_9.tif,肿瘤SK类皮下TCRRFP序号2X20_9.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号2__20x,肿瘤SK类皮下,序号2,TCR_RFP,,20x,9,9,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号2__20x\肿瘤SK类皮下TCRRFP序号2X20_9.tif,26.46,2026-03-28T07:32:52.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_1.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_1.tif,肿瘤SK类皮下TCRRFP序号4X20_1.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,1,1,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_1.tif,25.04,2026-03-28T07:36:14.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_10.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_10.tif,肿瘤SK类皮下TCRRFP序号4X20_10.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,10,10,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_10.tif,25.43,2026-03-28T07:38:04.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_11.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_11.tif,肿瘤SK类皮下TCRRFP序号4X20_11.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,11,11,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_11.tif,25.73,2026-03-28T07:38:30.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_12.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_12.tif,肿瘤SK类皮下TCRRFP序号4X20_12.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,12,12,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_12.tif,26.31,2026-03-28T07:38:42.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_13.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_13.tif,肿瘤SK类皮下TCRRFP序号4X20_13.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,13,13,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_13.tif,25.76,2026-03-28T07:38:52.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_14.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_14.tif,肿瘤SK类皮下TCRRFP序号4X20_14.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,14,14,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_14.tif,24.92,2026-03-28T07:39:06.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_15.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_15.tif,肿瘤SK类皮下TCRRFP序号4X20_15.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,15,15,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_15.tif,24.25,2026-03-28T07:39:18.000Z,
E:\data\sy2part123\肿瘤SK类皮下TCRRFP序号4X20_16.tif,sy2part123\肿瘤SK类皮下TCRRFP序号4X20_16.tif,肿瘤SK类皮下TCRRFP序号4X20_16.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号4__20x,肿瘤SK类皮下,序号4,TCR_RFP,,20x,16,16,high,sy2_specimen_marker_sequence_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号4__20x\肿瘤SK类皮下TCRRFP序号4X20_16.tif,25.06,2026-03-28T07:39:34.000Z,
